"character","action","frame","hitbox_1_status","hitbox_1_size","hitbox_1_x","hitbox_1_y","hitbox_2_status","hitbox_2_size","hitbox_2_x","hitbox_2_y","hitbox_3_status","hitbox_3_size","hitbox_3_x","hitbox_3_y","hitbox_4_status","hitbox_4_size","hitbox_4_x","hitbox_4_y","locomotion_x","locomotion_y","iasa","facing_changed","projectile"
0,264,112,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,113,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,114,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,115,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,116,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,117,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,118,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,119,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,120,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,121,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,122,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,123,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,124,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,125,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,126,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,127,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,128,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,129,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,130,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,131,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,132,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,133,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,134,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,135,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,136,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,137,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,138,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,139,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,140,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,141,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,142,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,143,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,144,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,145,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,146,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,147,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,148,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,149,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,150,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,151,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,152,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,153,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,154,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,155,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,156,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,157,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,158,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,159,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,160,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,161,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,162,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,163,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,164,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,165,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,166,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,167,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,168,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,169,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,170,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,171,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,172,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,173,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,174,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,175,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,176,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,177,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,178,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,264,179,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.405,"False","False","False"
0,205,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.31,"False","False","False"
0,205,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.2149997,"False","False","False"
0,205,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.12,"False","False","False"
0,205,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,2.0249996,"False","False","False"
0,205,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.9299994,"False","False","False"
0,205,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.835,"False","False","False"
0,205,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.7399988,"False","False","False"
0,205,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.6450005,"False","False","False"
0,205,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.5499992,"False","False","False"
0,205,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.4549999,"False","False","False"
0,205,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.3599987,"False","False","False"
0,205,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.2649994,"False","False","False"
0,205,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.1700001,"False","False","False"
0,205,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,1.0749989,"False","False","False"
0,205,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.97999954,"False","False","False"
0,205,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.8850002,"False","False","False"
0,205,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.789999,"False","False","False"
0,205,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.6949997,"False","False","False"
0,205,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.5999985,"False","False","False"
0,205,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.50499916,"False","False","False"
0,205,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.40999985,"False","False","False"
0,205,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.31499863,"False","False","False"
0,205,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.21999931,"False","False","False"
0,205,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.125,"False","False","False"
0,205,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0.02999878,"False","False","False"
0,205,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,30,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,32,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,36,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,37,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,38,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,39,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,40,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,41,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,42,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,43,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,44,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,45,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,46,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,47,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,48,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,49,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,50,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,51,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,52,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,53,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,54,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,55,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,205,56,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,4.4500246,"False","False","False"
0,208,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,208,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,210,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,1,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,2,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,3,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,4,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,5,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,6,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,7,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,8,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,9,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,10,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,11,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,12,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,13,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,14,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,15,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,16,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,17,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,18,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,19,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,20,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,21,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,22,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,23,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,24,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,25,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,26,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,27,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,28,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,29,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,30,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,31,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,32,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,33,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,34,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,35,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,36,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,37,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,38,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,39,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,40,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,41,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,42,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,43,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,44,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,45,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,46,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,47,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,48,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,49,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,50,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,51,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,52,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,53,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,54,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,55,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,56,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,57,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,58,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,59,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,60,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,61,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,62,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,63,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,64,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,65,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,66,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,67,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,68,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,69,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,70,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,71,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,72,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,73,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,74,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,75,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
0,211,76,"False",0,0,0,"False",0,0,0,"False",0,0,0,"False",0,0,0,0,0,"False","False","False"
